,,,,,,,,,,
,,,,,,,,,,
,,Year,City,Industry,Qtr 1 Wages,Qtr 2 Wages,Qtr 3 Wages,Qtr 4 Wages,Total Annual Wages,Confidential
,,2021,Indian Wells,"Arts, Entertainment, and Recreation",9460475,10966750,7233805,11981667,39642697,
,,2021,Indian Wells,Accommodation and Food Services,4426891,9024462,9103573,12414611,34969537,
,,2021,Indian Wells,Other Services (except Public Administration),1019045,1202688,981970,1202881,4406584,
,,2021,Indian Wells,Local Government,***,***,***,***,***,YES
,,2021,Indio,"Agriculture, Forestry, Fishing and Hunting",5180114,9119841,8595604,9947345,32842904,
,,2021,Indio,"Mining, Quarrying, and Oil and Gas Extraction",***,***,***,***,***,YES
,,2021,Indio,Utilities,***,***,***,***,***,YES
,,2021,Indio,Construction,34278526,39288900,37555568,45195345,156318339,
,,2021,Indio,Manufacturing,7251641,7174502,8262078,9051767,31739988,
,,2021,Indio,Wholesale Trade,7469242,7773510,8100379,8507491,31850622,
,,2021,Indio,Retail Trade,35479885,40915648,41366426,45985048,163747007,
,,2021,Indio,Transportation and Warehousing,2115258,2558565,2758561,2639802,10072186,
,,2021,Indio,Information,5574618,5640441,5790535,5372326,22377920,
,,2021,Indio,Finance and Insurance,2856482,2772030,2865093,3025609,11519214,
,,2021,Indio,Real Estate and Rental and Leasing,3283357,4057205,3216334,3941095,14497991,
,,2021,Indio,"Professional, Scientific, and Technical Services",5644366,6624078,6256470,7920662,26445576,
,,2021,Indio,Administrative and Support and Waste Management and Remediation Services,26246331,32275674,32449798,36923873,127895676,
,,2021,Indio,Educational Services,***,***,***,***,***,YES
,,2021,Indio,Health Care and Social Assistance,19084376,20906834,22749044,25548616,88288870,
,,2021,Indio,"Arts, Entertainment, and Recreation",3953837,4938760,4677122,5873623,19443342,
,,2021,Indio,Accommodation and Food Services,11947921,14624790,15193539,17205894,58972144,
,,2021,Indio,Other Services (except Public Administration),6019893,7224961,7273545,8725655,29244054,
,,2021,Indio,Federal Government,***,***,***,***,***,YES
,,2021,Indio,Local Government,55503184,51262221,37935262,47895713,192596380,
,,2021,Indio,State Government,1950445,2020327,1767754,1887847,7626373,
,,2021,La Quinta,"Agriculture, Forestry, Fishing and Hunting",***,***,***,***,***,YES
,,2021,La Quinta,Utilities,***,***,***,***,***,YES
,,2021,La Quinta,Construction,3937343,4811854,5278306,5498332,19525835,
,,2021,La Quinta,Manufacturing,482556,495905,506650,735751,2220862,
,,2021,La Quinta,Wholesale Trade,627893,791228,715404,965941,3100466,
,,2021,La Quinta,Retail Trade,24672573,26168668,25376987,29552829,105771057,
,,2021,La Quinta,Transportation and Warehousing,106713,105316,206949,283827,702805,
,,2021,La Quinta,Information,647151,893097,1016737,1115274,3672259,
,,2021,La Quinta,Finance and Insurance,3679150,4074424,3453701,3636116,14843391,
,,2021,La Quinta,Real Estate and Rental and Leasing,2857326,3381019,3377342,5765550,15381237,
,,2021,La Quinta,"Professional, Scientific, and Technical Services",3959632,4121170,3946997,4787604,16815403,
,,2021,La Quinta,Administrative and Support and Waste Management and Remediation Services,3664225,4170080,4024081,6050314,17908700,
,,2021,La Quinta,Educational Services,584012,658209,645394,1009781,2897396,
,,2021,La Quinta,Health Care and Social Assistance,9855953,10728859,10910255,12829734,44324801,
,,2021,La Quinta,"Arts, Entertainment, and Recreation",9750751,11394400,6875708,11520639,39541498,
,,2021,La Quinta,Accommodation and Food Services,21733412,32169712,23022931,33746251,110672306,
,,2021,La Quinta,Other Services (except Public Administration),1536063,2494144,2623555,3224537,9878299,
,,2021,La Quinta,Federal Government,***,***,***,***,***,YES
,,2021,La Quinta,Local Government,***,***,***,***,***,YES
,,2021,Palm Desert,"Agriculture, Forestry, Fishing and Hunting",***,***,***,***,***,YES
,,2021,Palm Desert,"Mining, Quarrying, and Oil and Gas Extraction",***,***,***,***,***,YES
,,2021,Palm Desert,Utilities,***,***,***,***,***,YES
,,2021,Palm Desert,Construction,27490384,31216333,33194727,38260793,130162237,
,,2021,Palm Desert,Manufacturing,4991581,3889968,4249023,4851347,17981919,
,,2021,Palm Desert,Wholesale Trade,7422303,7693253,8632371,11186257,34934184,
,,2021,Palm Desert,Retail Trade,49730045,53285202,51086952,62395070,216497269,
,,2021,Palm Desert,Transportation and Warehousing,1918746,2389385,2335128,3003983,9647242,
,,2021,Palm Desert,Information,2067464,2156688,2099110,2761423,9084685,
,,2021,Palm Desert,Finance and Insurance,21436286,19772899,20235881,18027261,79472327,
,,2021,Palm Desert,Real Estate and Rental and Leasing,14413483,17462859,15757429,20647475,68281246,
,,2021,Palm Desert,"Professional, Scientific, and Technical Services",23209492,22834758,24314222,29560092,99918564,
,,2021,Palm Desert,Management of Companies and Enterprises,***,***,***,***,***,YES
,,2021,Palm Desert,Administrative and Support and Waste Management and Remediation Services,20233120,22088202,22331215,25651298,90303835,
,,2021,Palm Desert,Educational Services,3570258,4137972,3856502,5429659,16994391,
,,2021,Palm Desert,Health Care and Social Assistance,38127113,39696195,39437841,44918753,162179902,
,,2021,Palm Desert,"Arts, Entertainment, and Recreation",18603585,21992011,14994075,24871260,80460931,
,,2021,Palm Desert,Accommodation and Food Services,31508192,48810405,47273494,58984283,186576374,
,,2021,Palm Desert,Other Services (except Public Administration),14357216,17637071,17513337,20523285,70030909,
,,2021,Palm Desert,Not Elsewhere Classified,***,***,***,***,***,YES
,,2021,Palm Desert,Federal Government,***,***,***,***,***,YES
,,2021,Palm Desert,Local Government,35039075,28947392,22959643,26594121,113540231,
,,2021,Palm Desert,State Government,490755,537862,529912,733977,2292506,
,,2021,Palm Springs,"Agriculture, Forestry, Fishing and Hunting",***,***,***,***,***,YES
,,2021,Palm Springs,Utilities,***,***,***,***,***,YES
,,2021,Palm Springs,Construction,11960286,13211186,14229097,16219628,55620197,
,,2021,Palm Springs,Manufacturing,15391738,11947156,1997856,3210823,32547573,
,,2021,Palm Springs,Wholesale Trade,6981916,4321408,4208716,5154856,20666896,
,,2021,Palm Springs,Retail Trade,28105933,33371634,33734474,36866924,132078965,
,,2021,Palm Springs,Transportation and Warehousing,12654176,11864285,12177435,15483523,52179419,
,,2021,Palm Springs,Information,3099637,3293088,3572396,5512877,15477998,
,,2021,Palm Springs,Finance and Insurance,5793708,5979040,5513586,6120922,23407256,
,,2021,Palm Springs,Real Estate and Rental and Leasing,7613096,8403072,8990259,13006981,38013408,
,,2021,Palm Springs,"Professional, Scientific, and Technical Services",9210331,11576345,10184070,13338239,44308985,
,,2021,Palm Springs,Management of Companies and Enterprises,153444,128598,106464,129259,517765,
,,2021,Palm Springs,Administrative and Support and Waste Management and Remediation Services,10357302,12410567,14925970,13523998,51217837,
,,2021,Palm Springs,Educational Services,1243867,1308230,1395833,1803630,5751560,
,,2021,Palm Springs,Health Care and Social Assistance,99875786,109614521,112506567,122805247,444802121,
,,2021,Palm Springs,"Arts, Entertainment, and Recreation",3359242,4442014,4592244,5630679,18024179,
,,2021,Palm Springs,Accommodation and Food Services,31000826,55525087,52540469,64548709,203615091,
,,2021,Palm Springs,Other Services (except Public Administration),5481165,6637668,6852063,7801628,26772524,
,,2021,Palm Springs,Not Elsewhere Classified,***,***,***,***,***,YES
,,2021,Palm Springs,Federal Government,3332254,3717369,3207928,4277408,14534959,
,,2021,Palm Springs,Local Government,49092415,48194198,44451783,44834683,186573079,
,,2021,Palm Springs,State Government,***,***,***,***,***,YES
,,2021,Rancho Mirage,"Mining, Quarrying, and Oil and Gas Extraction",***,***,***,***,***,YES
,,2021,Rancho Mirage,Construction,1703023,1994527,2540331,3338800,9576681,
,,2021,Rancho Mirage,Manufacturing,332619,391538,300067,403108,1427332,
,,2021,Rancho Mirage,Wholesale Trade,1081863,1424054,1767333,2343240,6616490,
,,2021,Rancho Mirage,Retail Trade,12187913,12618121,12471557,14047928,51325519,
,,2021,Rancho Mirage,Transportation and Warehousing,***,***,***,***,***,YES
,,2021,Rancho Mirage,Information,236632,415528,594785,642059,1889004,
,,2021,Rancho Mirage,Finance and Insurance,2469175,2729074,2738920,3326421,11263590,
,,2021,Rancho Mirage,Real Estate and Rental and Leasing,3581353,3713439,3584080,4988136,15867008,
,,2021,Rancho Mirage,"Professional, Scientific, and Technical Services",6500911,7111369,11182276,11947263,36741819,
,,2021,Rancho Mirage,Management of Companies and Enterprises,***,***,***,***,***,YES
,,2021,Rancho Mirage,Administrative and Support and Waste Management and Remediation Services,2777183,3219113,3318238,4721678,14036212,
,,2021,Rancho Mirage,Educational Services,1248934,1557566,1188268,1122651,5117419,
,,2021,Rancho Mirage,Health Care and Social Assistance,124775687,130138770,151572001,158432689,564919147,
,,2021,Rancho Mirage,"Arts, Entertainment, and Recreation",5977333,5916016,4365292,6922336,23180977,
,,2021,Rancho Mirage,Accommodation and Food Services,10229239,17522491,17748233,20570178,66070141,
,,2021,Rancho Mirage,Other Services (except Public Administration),4108509,4820357,4751794,5422096,19102756,
,,2021,Rancho Mirage,Federal Government,***,***,***,***,***,YES
,,2021,Rancho Mirage,Local Government,***,***,***,***,***,YES
,,2022,Cathedral City,"Agriculture, Forestry, Fishing and Hunting",643096,,,,,
,,2022,Cathedral City,Utilities,***,,,,,YES
,,2022,Cathedral City,Construction,14623074,,,,,
,,2022,Cathedral City,Manufacturing,587940,,,,,
,,2022,Cathedral City,Wholesale Trade,2496032,,,,,
,,2022,Cathedral City,Retail Trade,32453452,,,,,
,,2022,Cathedral City,Transportation and Warehousing,479770,,,,,
,,2022,Cathedral City,Information,297137,,,,,
,,2022,Cathedral City,Finance and Insurance,***,,,,,YES
,,2022,Cathedral City,Real Estate and Rental and Leasing,1985823,,,,,
,,2022,Cathedral City,"Professional, Scientific, and Technical Services",1707033,,,,,
,,2022,Cathedral City,Management of Companies and Enterprises,***,,,,,YES
,,2022,Cathedral City,Administrative and Support and Waste Management and Remediation Services,10481301,,,,,
,,2022,Cathedral City,Educational Services,360437,,,,,
,,2022,Cathedral City,Health Care and Social Assistance,7034098,,,,,
,,2022,Cathedral City,"Arts, Entertainment, and Recreation",5787996,,,,,
,,2022,Cathedral City,Accommodation and Food Services,11570865,,,,,
,,2022,Cathedral City,Other Services (except Public Administration),6241544,,,,,
,,2022,Cathedral City,Federal Government,***,,,,,YES
,,2022,Cathedral City,Local Government,24231897,,,,,
,,2022,Cathedral City,State Government,1892113,,,,,
,,2022,Coachella,"Agriculture, Forestry, Fishing and Hunting",12526524,,,,,
,,2022,Coachella,"Mining, Quarrying, and Oil and Gas Extraction",***,,,,,YES
,,2022,Coachella,Construction,7681132,,,,,
,,2022,Coachella,Manufacturing,12186412,,,,,
,,2022,Coachella,Wholesale Trade,4218998,,,,,
,,2022,Coachella,Retail Trade,10976200,,,,,
,,2022,Coachella,Transportation and Warehousing,1017466,,,,,
,,2022,Coachella,Information,112192,,,,,
,,2022,Coachella,Finance and Insurance,1022020,,,,,
,,2022,Coachella,Real Estate and Rental and Leasing,515988,,,,,
,,2022,Coachella,"Professional, Scientific, and Technical Services",398757,,,,,
,,2022,Coachella,Management of Companies and Enterprises,***,,,,,YES
,,2022,Coachella,Administrative and Support and Waste Management and Remediation Services,2008567,,,,,
,,2022,Coachella,Educational Services,***,,,,,YES
,,2022,Coachella,Health Care and Social Assistance,3707337,,,,,
,,2022,Coachella,"Arts, Entertainment, and Recreation",***,,,,,YES
,,2022,Coachella,Accommodation and Food Services,4743171,,,,,
,,2022,Coachella,Other Services (except Public Administration),1272500,,,,,
,,2022,Coachella,Federal Government,***,,,,,YES
,,2022,Coachella,Local Government,40134061,,,,,
,,2022,Desert Hot Spr,"Agriculture, Forestry, Fishing and Hunting",2763968,,,,,
,,2022,Desert Hot Spr,Construction,5108495,,,,,
,,2022,Desert Hot Spr,Manufacturing,***,,,,,YES
,,2022,Desert Hot Spr,Wholesale Trade,528454,,,,,
,,2022,Desert Hot Spr,Retail Trade,5098621,,,,,
,,2022,Desert Hot Spr,Transportation and Warehousing,839061,,,,,
,,2022,Desert Hot Spr,Information,242627,,,,,
,,2022,Desert Hot Spr,Finance and Insurance,520766,,,,,
,,2022,Desert Hot Spr,Real Estate and Rental and Leasing,1292283,,,,,
,,2022,Desert Hot Spr,"Professional, Scientific, and Technical Services",557345,,,,,
,,2022,Desert Hot Spr,Administrative and Support and Waste Management and Remediation Services,2184290,,,,,
,,2022,Desert Hot Spr,Educational Services,***,,,,,YES
,,2022,Desert Hot Spr,Health Care and Social Assistance,6235786,,,,,
,,2022,Desert Hot Spr,"Arts, Entertainment, and Recreation",932749,,,,,
,,2022,Desert Hot Spr,Accommodation and Food Services,6461421,,,,,
,,2022,Desert Hot Spr,Other Services (except Public Administration),820298,,,,,
,,2022,Desert Hot Spr,Federal Government,***,,,,,YES
,,2022,Desert Hot Spr,Local Government,***,,,,,YES
,,2022,Indian Wells,Construction,316408,,,,,
,,2022,Indian Wells,Manufacturing,***,,,,,YES
,,2022,Indian Wells,Wholesale Trade,***,,,,,YES
,,2022,Indian Wells,Retail Trade,480725,,,,,
,,2022,Indian Wells,Finance and Insurance,9080766,,,,,
,,2022,Indian Wells,Real Estate and Rental and Leasing,1056250,,,,,
,,2022,Indian Wells,"Professional, Scientific, and Technical Services",2911687,,,,,
,,2022,Indian Wells,Administrative and Support and Waste Management and Remediation Services,1296864,,,,,
,,2022,Indian Wells,Health Care and Social Assistance,3519335,,,,,
,,2022,Indian Wells,"Arts, Entertainment, and Recreation",13015716,,,,,
,,2022,Indian Wells,Accommodation and Food Services,13354047,,,,,
,,2022,Indian Wells,Other Services (except Public Administration),2126644,,,,,
,,2022,Indian Wells,Local Government,***,,,,,YES
,,2022,Indio,"Agriculture, Forestry, Fishing and Hunting",6403882,,,,,
,,2022,Indio,"Mining, Quarrying, and Oil and Gas Extraction",***,,,,,YES
,,2022,Indio,Utilities,***,,,,,YES
,,2022,Indio,Construction,39914375,,,,,
,,2022,Indio,Manufacturing,7108346,,,,,
,,2022,Indio,Wholesale Trade,8274798,,,,,
,,2022,Indio,Retail Trade,42851120,,,,,
,,2022,Indio,Transportation and Warehousing,2463074,,,,,
,,2022,Indio,Information,5799720,,,,,
,,2022,Indio,Finance and Insurance,3119767,,,,,
,,2022,Indio,Real Estate and Rental and Leasing,2970878,,,,,
,,2022,Indio,"Professional, Scientific, and Technical Services",7096027,,,,,
,,2022,Indio,Management of Companies and Enterprises,***,,,,,YES
,,2022,Indio,Administrative and Support and Waste Management and Remediation Services,33684681,,,,,
,,2022,Indio,Educational Services,***,,,,,YES
,,2022,Indio,Health Care and Social Assistance,22424148,,,,,
,,2022,Indio,"Arts, Entertainment, and Recreation",5419590,,,,,
,,2022,Indio,Accommodation and Food Services,16371952,,,,,
,,2022,Indio,Other Services (except Public Administration),8533746,,,,,
,,2022,Indio,Federal Government,***,,,,,YES
,,2022,Indio,Local Government,58123331,,,,,
,,2022,Indio,State Government,2082965,,,,,
,,2022,La Quinta,"Agriculture, Forestry, Fishing and Hunting",***,,,,,YES
,,2022,La Quinta,Utilities,***,,,,,YES
,,2022,La Quinta,Construction,4982540,,,,,
,,2022,La Quinta,Manufacturing,645825,,,,,
