CalendarYear,Quarter,QuarterMonthFrom,QuarterMonthTo,County,City,RetailandFoodServicesTaxableTransactions,TotalAllOutletsTaxableTransactions,PerCapita
2018,Q2,4,6,Siskiyou,Weed,23023615,23183224,8372.41
2018,Q2,4,6,Siskiyou,Yreka,37253394,42856810,5466.42
2018,Q2,4,6,Solano,Benicia,53279697,142056349,5165.87
2018,Q2,4,6,Solano,Dixon,75766127,192442847,9672.43
2018,Q2,4,6,Solano,Fairfield,348592468,499531586,4300.52
2018,Q2,4,6,Solano,Rio Vista,19241465,26151347,2846.25
2018,Q2,4,6,Solano,SOLANO COUNTY,1320270158,1971845277,4483.57
2018,Q2,4,6,Solano,Suisun,38237587,40328349,1381.48
2018,Q2,4,6,Solano,Vacaville,396049143,451934910,4566.05
2018,Q2,4,6,Solano,Vallejo,289541378,337942713,2833.85
2018,Q2,4,6,Sonoma,Cloverdale,45025329,49677112,5438.7
2018,Q2,4,6,Sonoma,Cotati,44176494,58502462,7581.96
2018,Q2,4,6,Sonoma,Healdsburg,87855367,118280747,9806.87
2018,Q2,4,6,Sonoma,Petaluma,243260894,296700265,4731.45
2018,Q2,4,6,Sonoma,Rohnert Park,159030733,187778378,4307.04
2018,Q2,4,6,Sonoma,Santa Rosa,729089099,888349421,4977.08
2018,Q2,4,6,Sonoma,Sebastopol,37814418,45651179,5863.23
2018,Q2,4,6,Sonoma,Sonoma,60883794,71943440,6316.36
2018,Q2,4,6,Sonoma,SONOMA COUNTY,1808034031,2533791912,5034.03
2018,Q2,4,6,Sonoma,Windsor,69795232,106460402,3794.02
2018,Q2,4,6,Stanislaus,Ceres,110888740,154598678,3199.07
2018,Q2,4,6,Stanislaus,Hughson,4250154,24087857,3112.93
2018,Q2,4,6,Stanislaus,Modesto,574396265,740130569,3431.42
2018,Q2,4,6,Stanislaus,Newman,7951113,12466209,1056.36
2018,Q2,4,6,Stanislaus,Oakdale,64437715,87144605,3736.26
2018,Q2,4,6,Stanislaus,Patterson,55874968,118662628,5232.26
2018,Q2,4,6,Stanislaus,Riverbank,71822149,77477452,3069.14
2018,Q2,4,6,Stanislaus,STANISLAUS COUNTY,1557590978,2330058204,4193.58
2018,Q2,4,6,Stanislaus,Turlock,259579380,326050249,4363.04
2018,Q2,4,6,Stanislaus,Waterford,9587155,13448779,1469.97
2018,Q2,4,6,Sutter,Live Oak,8094304,8300312,945.25
2018,Q2,4,6,Sutter,SUTTER COUNTY,339093500,478356820,4919.44
2018,Q2,4,6,Sutter,Yuba City,273278730,324478379,4822.8
2018,Q2,4,6,Tehama,Corning,68419409,71833254,9558.64
2018,Q2,4,6,Tehama,Red Bluff,79095968,87966478,6347.7
2018,Q2,4,6,Tehama,Tehama,70659,70659,164.32
2018,Q2,4,6,Tehama,TEHAMA COUNTY,171357006,212465798,3317.75
2018,Q2,4,6,Trinity,TRINITY COUNTY,23251188,33231632,2437.23
2018,Q2,4,6,Tulare,Dinuba,202289071,224125831,9010.8
2018,Q2,4,6,Tulare,Exeter,17097602,21323557,1909.17
2018,Q2,4,6,Tulare,Farmersville,14765080,17074286,1492.11
2018,Q2,4,6,Tulare,Lindsay,28740333,31033617,2357.81
2018,Q2,4,6,Tulare,Porterville,129700538,145867096,2399.2
2018,Q2,4,6,Tulare,Tulare,182490623,234944004,3560.72
2018,Q2,4,6,Tulare,TULARE COUNTY,1233691297,1837121780,3860.84
2018,Q2,4,6,Tulare,Visalia,467641555,707249288,5190.97
2018,Q2,4,6,Tulare,Woodlake,6075212,11225886,1441.8
2018,Q2,4,6,Tuolumne,Sonora,60354688,67156885,13733.51
2018,Q2,4,6,Tuolumne,TUOLUMNE COUNTY,139646788,187852799,3431.72
2018,Q2,4,6,Ventura,Camarillo,267959798,328252036,4775.2
2018,Q2,4,6,Ventura,Fillmore,25741140,96906088,6074.47
2018,Q2,4,6,Ventura,Moorpark,73865079,85387321,2305.02
2018,Q2,4,6,Ventura,Ojai,22747611,36707822,4780.28
2018,Q2,4,6,Ventura,Oxnard,565923735,715242616,3463.66
2018,Q2,4,6,Ventura,Port Hueneme,26043500,28232002,1179.82
2018,Q2,4,6,Ventura,Santa Paula,45543731,63051561,566.65
2018,Q2,4,6,Ventura,Simi Valley,350355424,413027283,13264.41
2018,Q2,4,6,Ventura,Thousand Oaks,553834462,711242555,5523.78
2018,Q2,4,6,Ventura,Ventura,452294346,568647775,4367.62
2018,Q2,4,6,Ventura,VENTURA COUNTY,2601849595,3561984223,4146.31
2018,Q2,4,6,Yolo,Davis,151792369,166974584,2430.34
2018,Q2,4,6,Yolo,West Sacramento,196586047,401953975,7421.19
2018,Q2,4,6,Yolo,Winters,14269344,15046461,2063.42
2018,Q2,4,6,Yolo,Woodland,246562704,307457728,5088.16
2018,Q2,4,6,Yolo,YOLO COUNTY,697335075,1139287112,5148.85
2018,Q2,4,6,Yuba,Marysville,30521230,44904240,3778.86
2018,Q2,4,6,Yuba,Wheatland,4565472,4728181,1352.06
2018,Q2,4,6,Yuba,YUBA COUNTY,110907049,162786058,2178.41
2018,Q3,7,9,Alameda,Alameda,165194765,235580208,2987.2
2018,Q3,7,9,Alameda,ALAMEDA COUNTY,6027328351,9120260192,5493.46
2018,Q3,7,9,Alameda,Albany,50935176,57590644,3022.65
2018,Q3,7,9,Alameda,Berkeley,327787427,417704141,3427.34
2018,Q3,7,9,Alameda,Dublin,431060084,530500273,8388.54
2018,Q3,7,9,Alameda,Emeryville,162159549,199059070,16596.55
2018,Q3,7,9,Alameda,Fremont,1376627583,1754735397,7453.03
2018,Q3,7,9,Alameda,Hayward,445135965,733522257,4527.07
2018,Q3,7,9,Alameda,Livermore,498450502,752590810,8233.04
2018,Q3,7,9,Alameda,Newark,214357855,317283839,6684.3
2018,Q3,7,9,Alameda,Oakland,873078804,1275334927,2974.0
2018,Q3,7,9,Alameda,Piedmont,3519182,4762165,420.76
2018,Q3,7,9,Alameda,Pleasanton,346014504,494263679,6240.62
2018,Q3,7,9,Alameda,San Leandro,427031136,676718176,7725.26
2018,Q3,7,9,Alameda,Union City,127468008,246300725,3374.39
2018,Q3,7,9,Alpine,ALPINE COUNTY,991928,4500952,3900.3
2018,Q3,7,9,Amador,Amador,228438,235201,1264.52
2018,Q3,7,9,Amador,AMADOR COUNTY,88095948,118435099,3109.02
2018,Q3,7,9,Amador,Ione,2646734,4294170,532.9
2018,Q3,7,9,Amador,Jackson,17152163,20367562,4352.97
2018,Q3,7,9,Amador,Plymouth,3906297,5011415,5001.41
2018,Q3,7,9,Amador,Sutter Creek,5988286,8014810,3233.08
2018,Q3,7,9,Butte,Biggs,462342,530632,277.38
2018,Q3,7,9,Butte,BUTTE COUNTY,619630298,888784811,3904.66
2018,Q3,7,9,Butte,Chico,393986005,515095154,5577.76
2018,Q3,7,9,Butte,Gridley,20422141,23287634,3357.01
2018,Q3,7,9,Butte,Oroville,83536656,95879297,5284.35
2018,Q3,7,9,Butte,Paradise,38022929,41453423,1560.04
2018,Q3,7,9,Calaveras,Angels Camp,16479331,18621017,4518.56
2018,Q3,7,9,Calaveras,CALAVERAS COUNTY,75013671,103079433,2282.69
2018,Q3,7,9,Colusa,Colusa,22776369,33575832,5379.88
2018,Q3,7,9,Colusa,COLUSA COUNTY,61997606,114716605,5191.26
2018,Q3,7,9,Colusa,Williams,17614786,22913982,4192.86
2018,Q3,7,9,Contra Costa,Antioch,245014456,312786542,2766.52
2018,Q3,7,9,Contra Costa,Brentwood,167230634,184383307,2924.76
2018,Q3,7,9,Contra Costa,Clayton,8335134,9693968,848.04
2018,Q3,7,9,Contra Costa,Concord,653395627,800727630,6199.54
2018,Q3,7,9,Contra Costa,CONTRA COSTA COUNTY,3276453048,4413884500,3840.28
2018,Q3,7,9,Contra Costa,Danville,101588556,114691276,2583.36
2018,Q3,7,9,Contra Costa,El Cerrito,61257569,65657903,2632.74
2018,Q3,7,9,Contra Costa,Hercules,25620915,52073576,1978.7
2018,Q3,7,9,Contra Costa,Lafayette,53376347,64537891,2515.6
2018,Q3,7,9,Contra Costa,Martinez,67193415,109517345,2874.69
2018,Q3,7,9,Contra Costa,Moraga,20588690,24249046,1427.17
2018,Q3,7,9,Contra Costa,Oakley,34720335,47701765,1142.77
2018,Q3,7,9,Contra Costa,Orinda,19670679,22105651,1151.39
2018,Q3,7,9,Contra Costa,Pinole,80564051,82717862,4300.15
2018,Q3,7,9,Contra Costa,Pittsburg,154113864,199218156,2742.27
2018,Q3,7,9,Contra Costa,Pleasant Hill,167548642,181939461,5188.19
2018,Q3,7,9,Contra Costa,Richmond,290400582,386663256,3484.48
2018,Q3,7,9,Contra Costa,San Pablo,46750264,52110391,1649.42
2018,Q3,7,9,Contra Costa,San Ramon,149741937,217766868,2635.03
2018,Q3,7,9,Contra Costa,Walnut Creek,515773892,592622980,8386.13
2018,Q3,7,9,Del Norte,Crescent City,25717949,31433647,4769.9
2018,Q3,7,9,Del Norte,DEL NORTE COUNTY,52942919,67196661,2468.55
2018,Q3,7,9,El Dorado,EL DORADO COUNTY,471358437,633062443,3360.22
2018,Q3,7,9,El Dorado,Placerville,90389952,105056268,9871.85
2018,Q3,7,9,El Dorado,South Lake Tahoe,118874749,140985654,6440.05
2018,Q3,7,9,Fresno,Clovis,422578240,478336353,4200.24
2018,Q3,7,9,Fresno,Coalinga,13942133,24531380,1460.98
2018,Q3,7,9,Fresno,Firebaugh,6382746,23266592,2868.16
2018,Q3,7,9,Fresno,Fowler,14328857,33318390,5338.63
2018,Q3,7,9,Fresno,Fresno,1534128898,2078596290,3861.19
2018,Q3,7,9,Fresno,FRESNO COUNTY,2632517025,3911005171,3882.93
2018,Q3,7,9,Fresno,Huron,4447403,4737800,648.83
2018,Q3,7,9,Fresno,Kerman,32550902,49326152,3270.31
2018,Q3,7,9,Fresno,Kingsburg,17714075,23869145,1926.17
2018,Q3,7,9,Fresno,Mendota,11179264,18621233,1545.2
2018,Q3,7,9,Fresno,Orange Cove,3760345,4742735,500.86
2018,Q3,7,9,Fresno,Parlier,7963105,9580209,618.35
2018,Q3,7,9,Fresno,Reedley,29994926,38797677,1470.16
2018,Q3,7,9,Fresno,San Joaquin,2394825,5475421,205.47
2018,Q3,7,9,Fresno,Sanger,41367929,54446211,13218.3
2018,Q3,7,9,Fresno,Selma,133155822,153339845,6197.55
2018,Q3,7,9,Glenn,GLENN COUNTY,65411255,109708267,3809.84
2018,Q3,7,9,Glenn,Orland,33320114,37490628,4726.5
2018,Q3,7,9,Glenn,Willows,23154872,28521417,4703.39
2018,Q3,7,9,Humboldt,Arcata,50241471,61726753,3355.07
2018,Q3,7,9,Humboldt,Blue Lake,129004,898689,702.1
2018,Q3,7,9,Humboldt,Eureka,189583054,231171551,8769.12
2018,Q3,7,9,Humboldt,Ferndale,3385037,4131374,3022.21
2018,Q3,7,9,Humboldt,Fortuna,31681121,40834495,3391.0
2018,Q3,7,9,Humboldt,HUMBOLDT COUNTY,395135755,523308481,3847.79
2018,Q3,7,9,Humboldt,Rio Dell,4282684,4622945,1380.8
2018,Q3,7,9,Humboldt,Trinidad,4373676,4380188,12882.9
2018,Q3,7,9,Imperial,Brawley,30843955,49311065,1798.55
2018,Q3,7,9,Imperial,Calexico,82399287,85414036,2073.2
2018,Q3,7,9,Imperial,Calipatria,2141455,3087264,412.29
2018,Q3,7,9,Imperial,El Centro,203055515,253049968,5463.67
2018,Q3,7,9,Imperial,Holtville,3831610,7858903,1208.87
2018,Q3,7,9,Imperial,Imperial,37212232,50770993,2620.84
2018,Q3,7,9,Imperial,IMPERIAL COUNTY,401149595,593282101,3112.31
2018,Q3,7,9,Imperial,Westmorland,2519992,2945745,1266.98
2018,Q3,7,9,Inyo,Bishop,41545465,49824502,12703.85
2018,Q3,7,9,Inyo,INYO COUNTY,71986239,97813405,5265.29
2018,Q3,7,9,Kern,Arvin,12546427,20790411,958.26
2018,Q3,7,9,Kern,Bakersfield,1260989907,1573602948,4067.84
2018,Q3,7,9,Kern,California City,7129916,7500254,504.21
2018,Q3,7,9,Kern,Delano,106650133,163068933,3060.83
2018,Q3,7,9,Kern,KERN COUNTY,2431570606,3929998967,4338.7
2018,Q3,7,9,Kern,Maricopa,673190,673190,582.34
2018,Q3,7,9,Kern,McFarland,7239227,8470273,560.75
2018,Q3,7,9,Kern,Ridgecrest,64776006,71308517,2474.1
2018,Q3,7,9,Kern,Shafter,197202120,423569949,21979.65
2018,Q3,7,9,Kern,Taft,18038877,31094376,3279.3
2018,Q3,7,9,Kern,Tehachapi,63688259,66162484,5379.5
2018,Q3,7,9,Kern,Wasco,29038951,33829667,1221.68
2018,Q3,7,9,Kings,Avenal,6059853,6993477,535.77
2018,Q3,7,9,Kings,Corcoran,11818010,23220556,1082.54
2018,Q3,7,9,Kings,Hanford,208973477,255303711,4388.47
2018,Q3,7,9,Kings,KINGS COUNTY,307815335,445289453,2936.06
2018,Q3,7,9,Kings,Lemoore,30699174,50401657,1946.61
2018,Q3,7,9,Lake,Clearlake,34575108,36032883,2263.79
2018,Q3,7,9,Lake,LAKE COUNTY,122722431,155604293,2390.93
2018,Q3,7,9,Lake,Lakeport,25609241,27252910,5308.31
2018,Q3,7,9,Lassen,LASSEN COUNTY,54536727,75168122,2431.75
2018,Q3,7,9,Lassen,Susanville,34171699,36367756,2431.97
2018,Q3,7,9,Los Angeles,Agoura Hills,75351444,91430783,4379.28
2018,Q3,7,9,Los Angeles,Alhambra,315188040,357707423,4127.47
2018,Q3,7,9,Los Angeles,Arcadia,211761885,234926591,4071.23
2018,Q3,7,9,Los Angeles,Artesia,52609546,65861368,3922.18
2018,Q3,7,9,Los Angeles,Avalon,29441703,31302444,8094.76
2018,Q3,7,9,Los Angeles,Azusa,100628575,127514924,2552.64
2018,Q3,7,9,Los Angeles,Baldwin Park,117350588,145825174,1901.04
2018,Q3,7,9,Los Angeles,Bell,38393659,51204645,1409.62
2018,Q3,7,9,Los Angeles,Bell Gardens,58368495,65038564,837.24
2018,Q3,7,9,Los Angeles,Bellflower,118524770,136757755,3176.64
2018,Q3,7,9,Los Angeles,Beverly Hills,591731615,734070524,21274.93
2018,Q3,7,9,Los Angeles,Bradbury,29143,29143,27.26
2018,Q3,7,9,Los Angeles,Burbank,624238232,796072589,7429.58
2018,Q3,7,9,Los Angeles,Calabasas,81286646,117288339,4827.47
2018,Q3,7,9,Los Angeles,Carson,468465071,652979053,6961.47
2018,Q3,7,9,Los Angeles,Cerritos,578962126,733586443,14654.72
2018,Q3,7,9,Los Angeles,Claremont,96233946,105426611,2892.67
2018,Q3,7,9,Los Angeles,Commerce,267413867,490670584,37550.36
2018,Q3,7,9,Los Angeles,Compton,146135084,199343435,1995.98
2018,Q3,7,9,Los Angeles,Covina,188591435,210760742,4300.71
2018,Q3,7,9,Los Angeles,Cudahy,15140940,25112593,1031.61
2018,Q3,7,9,Los Angeles,Culver City,388376515,446967895,11213.44
2018,Q3,7,9,Los Angeles,Diamond Bar,67739120,106370747,1851.21
2018,Q3,7,9,Los Angeles,Downey,395218779,473917599,4151.85
2018,Q3,7,9,Los Angeles,Duarte,112476558,125492549,5700.83
2018,Q3,7,9,Los Angeles,El Monte,325724062,383321175,3270.54
2018,Q3,7,9,Los Angeles,El Segundo,148513153,250355531,14916.32
2018,Q3,7,9,Los Angeles,Gardena,219306958,266884238,4357.57
2018,Q3,7,9,Los Angeles,Glendale,788869303,952440677,4633.93
2018,Q3,7,9,Los Angeles,Glendora,178097902,196656319,3731.4
2018,Q3,7,9,Los Angeles,Hawaiian Gardens,18213648,20499744,1397.77
2018,Q3,7,9,Los Angeles,Hawthorne,301268188,365071059,4112.45
2018,Q3,7,9,Los Angeles,Hermosa Beach,68923880,73108142,3716.16
2018,Q3,7,9,Los Angeles,Hidden Hills,50642,51102,27.0
2018,Q3,7,9,Los Angeles,Huntington Park,133272394,161503790,2715.58
2018,Q3,7,9,Los Angeles,Industry,388377797,729652916,1669686.3
2018,Q3,7,9,Los Angeles,Inglewood,258740430,431631021,3800.94
2018,Q3,7,9,Los Angeles,Irwindale,29750551,91664887,63217.16
2018,Q3,7,9,Los Angeles,La Canada-Flintridge,52744947,57995196,2804.0
2018,Q3,7,9,Los Angeles,La Habra Heights,5010,864649,158.53
2018,Q3,7,9,Los Angeles,La Mirada,176118357,240553815,2963.25
2018,Q3,7,9,Los Angeles,La Puente,67101569,73183937,1475.78
2018,Q3,7,9,Los Angeles,La Verne,69029440,100238680,620.73
2018,Q3,7,9,Los Angeles,Lakewood,300344812,310708189,7636.73
2018,Q3,7,9,Los Angeles,Lancaster,371232874,505237188,15190.53
2018,Q3,7,9,Los Angeles,Lawndale,60582863,68792057,2046.95
2018,Q3,7,9,Los Angeles,Lomita,34656943,41000531,1979.26
2018,Q3,7,9,Los Angeles,Long Beach,1049089411,1451041623,3032.09
2018,Q3,7,9,Los Angeles,Los Angeles,9530364877,12524732967,3089.17
2018,Q3,7,9,Los Angeles,LOS ANGELES COUNTY,29742188605,41490226155,4034.55
2018,Q3,7,9,Los Angeles,Lynwood,85548776,95238750,1322.48
2018,Q3,7,9,Los Angeles,Malibu,86678452,96169628,7422.21
2018,Q3,7,9,Los Angeles,Manhattan Beach,165324843,192873271,5358.93
2018,Q3,7,9,Los Angeles,Maywood,30824362,38422690,1370.08
2018,Q3,7,9,Los Angeles,Monrovia,173810109,225783702,5821.11
2018,Q3,7,9,Los Angeles,Montebello,216957710,281796405,4380.68
2018,Q3,7,9,Los Angeles,Monterey Park,134046229,160629904,2580.81
2018,Q3,7,9,Los Angeles,Norwalk,203780755,254525240,2366.66
2018,Q3,7,9,Los Angeles,Palmdale,399550796,445405403,2802.96
2018,Q3,7,9,Los Angeles,Palos Verdes Estates,2700834,5077913,375.61
2018,Q3,7,9,Los Angeles,Paramount,102041848,176059969,3143.92
2018,Q3,7,9,Los Angeles,Pasadena,657937874,802132283,5555.39
2018,Q3,7,9,Los Angeles,Pico Rivera,138280315,213253870,3318.6
2018,Q3,7,9,Los Angeles,Pomona,226108783,388297372,2494.08
2018,Q3,7,9,Los Angeles,Rancho Palos Verdes,24528098,57326011,1341.8
2018,Q3,7,9,Los Angeles,Redondo Beach,191749025,224735342,3272.35
2018,Q3,7,9,Los Angeles,Rolling Hills,2394,40450,20.86
2018,Q3,7,9,Los Angeles,Rolling Hills Estates,24981299,27456530,3385.09
2018,Q3,7,9,Los Angeles,Rosemead,108990740,118339909,2141.23
2018,Q3,7,9,Los Angeles,San Dimas,107667222,141337408,4095.9
2018,Q3,7,9,Los Angeles,San Fernando,88311926,116032441,4716.38
2018,Q3,7,9,Los Angeles,San Gabriel,74174834,91764365,2242.53
2018,Q3,7,9,Los Angeles,San Marino,7284236,9355949,704.93
2018,Q3,7,9,Los Angeles,Santa Clarita,652758491,802079890,3703.23
2018,Q3,7,9,Los Angeles,Santa Fe Springs,154495790,610027770,33271.21
2018,Q3,7,9,Los Angeles,Santa Monica,627681559,883270284,9557.54
2018,Q3,7,9,Los Angeles,Sierra Madre,6453244,7039105,640.73
2018,Q3,7,9,Los Angeles,Signal Hill,318429572,386922006,32932.33
2018,Q3,7,9,Los Angeles,South El Monte,58533272,106708763,5110.08
2018,Q3,7,9,Los Angeles,South Gate,186203078,233603274,2380.47
2018,Q3,7,9,Los Angeles,South Pasadena,42501199,48749374,1871.59
2018,Q3,7,9,Los Angeles,Temple City,42581535,46312754,1271.94
2018,Q3,7,9,Los Angeles,Torrance,831447221,1057238468,7083.91
2018,Q3,7,9,Los Angeles,Vernon,57653435,173102098,828239.7
2018,Q3,7,9,Los Angeles,Walnut,34012371,43916308,1441.91
2018,Q3,7,9,Los Angeles,West Covina,342662999,372603622,3442.22
2018,Q3,7,9,Los Angeles,West Hollywood,316825347,373114021,10160.22
2018,Q3,7,9,Los Angeles,Westlake Village,75744356,100416337,12014.39
2018,Q3,7,9,Los Angeles,Whittier,193859163,224145126,2565.49
2018,Q3,7,9,Madera,Chowchilla,25261242,35900158,1906.03
2018,Q3,7,9,Madera,Madera,137296416,194368170,2934.96
2018,Q3,7,9,Madera,MADERA COUNTY,299079323,443639508,2792.04
2018,Q3,7,9,Marin,Belvedere,652643,1860907,871.61
2018,Q3,7,9,Marin,Corte Madera,152767243,175247540,17456.67
2018,Q3,7,9,Marin,Fairfax,13801689,15869766,2106.41
2018,Q3,7,9,Marin,Larkspur,46465078,64939870,5257.86
2018,Q3,7,9,Marin,MARIN COUNTY,1061657316,1380525983,5231.52
2018,Q3,7,9,Marin,Mill Valley,57846510,68374461,4569.56
